iteration,day_index,date,actual_customers,actual_revenue_entry,actual_revenue_consumables,actual_revenue_other,actual_total_revenue,actual_expenses_daily,actual_expenses_periodic,actual_total_expenses,daily_cashflow,cumulative_cashflow
1,419,2027-01-30,14,210,36,60,306,0,0,0,306,-2127
1,420,2027-01-31,13,195,51,80,326,0,300,300,26,-2101
1,421,2027-02-01,4,60,6,40,106,0,6000,6000,-5894,-7995
1,422,2027-02-02,8,120,27,20,167,0,0,0,167,-7828
1,423,2027-02-03,10,150,27,40,217,0,0,0,217,-7611
1,424,2027-02-04,10,150,36,20,206,0,0,0,206,-7405
1,425,2027-02-05,18,270,51,120,441,0,0,0,441,-6964
1,426,2027-02-06,19,285,60,100,445,0,0,0,445,-6519
1,427,2027-02-07,14,210,18,20,248,0,300,300,-52,-6571
1,428,2027-02-08,17,255,60,60,375,0,0,0,375,-6196
1,429,2027-02-09,19,285,54,120,459,0,0,0,459,-5737
1,430,2027-02-10,31,465,57,120,642,0,0,0,642,-5095
1,431,2027-02-11,25,375,60,280,715,0,0,0,715,-4380
1,432,2027-02-12,29,435,87,40,562,0,0,0,562,-3818
1,433,2027-02-13,33,495,72,140,707,0,0,0,707,-3111
1,434,2027-02-14,22,330,72,140,542,0,300,300,242,-2869
1,435,2027-02-15,3,45,27,40,112,0,0,0,112,-2757
1,436,2027-02-16,8,120,24,20,164,0,0,0,164,-2593
1,437,2027-02-17,8,120,15,0,135,0,0,0,135,-2458
1,438,2027-02-18,17,255,60,120,435,0,0,0,435,-2023
1,439,2027-02-19,11,165,30,0,195,0,0,0,195,-1828
1,440,2027-02-20,20,300,69,60,429,0,0,0,429,-1399
1,441,2027-02-21,15,225,42,120,387,0,300,300,87,-1312
1,442,2027-02-22,7,105,33,60,198,0,0,0,198,-1114
1,443,2027-02-23,9,135,33,20,188,0,0,0,188,-926
1,444,2027-02-24,10,150,33,40,223,0,0,0,223,-703
1,445,2027-02-25,10,150,30,60,240,0,0,0,240,-463
1,446,2027-02-26,18,270,45,80,395,0,0,0,395,-68
1,447,2027-02-27,15,225,36,60,321,0,0,0,321,253
1,448,2027-02-28,15,225,33,20,278,0,300,300,-22,231
1,449,2027-03-01,4,60,9,0,69,0,6000,6000,-5931,-5700
1,450,2027-03-02,9,135,24,40,199,0,0,0,199,-5501
1,451,2027-03-03,8,120,15,40,175,0,0,0,175,-5326
1,452,2027-03-04,8,120,39,40,199,0,0,0,199,-5127
1,453,2027-03-05,16,240,39,160,439,0,0,0,439,-4688
1,454,2027-03-06,14,210,36,60,306,0,0,0,306,-4382
1,455,2027-03-07,18,270,42,20,332,0,300,300,32,-4350
1,456,2027-03-08,7,105,9,40,154,0,0,0,154,-4196
1,457,2027-03-09,18,270,54,120,444,0,0,0,444,-3752
1,458,2027-03-10,10,150,21,0,171,0,0,0,171,-3581
1,459,2027-03-11,15,225,39,220,484,0,0,0,484,-3097
1,460,2027-03-12,12,180,18,100,298,0,0,0,298,-2799
1,461,2027-03-13,14,210,60,160,430,0,0,0,430,-2369
1,462,2027-03-14,9,135,21,0,156,0,300,300,-144,-2513
1,463,2027-03-15,4,60,3,0,63,0,0,0,63,-2450
1,464,2027-03-16,9,135,36,240,411,0,0,0,411,-2039
1,465,2027-03-17,9,135,33,20,188,0,0,0,188,-1851
1,466,2027-03-18,12,180,18,60,258,0,0,0,258,-1593
1,467,2027-03-19,16,240,36,20,296,0,0,0,296,-1297
1,468,2027-03-20,13,195,39,60,294,0,0,0,294,-1003
1,469,2027-03-21,13,195,30,40,265,0,300,300,-35,-1038
1,470,2027-03-22,11,165,18,20,203,0,0,0,203,-835
1,471,2027-03-23,3,45,12,40,97,0,0,0,97,-738
1,472,2027-03-24,8,120,27,0,147,0,0,0,147,-591
1,473,2027-03-25,2,30,6,80,116,0,0,0,116,-475
1,474,2027-03-26,14,210,42,20,272,0,0,0,272,-203
1,475,2027-03-27,14,210,33,200,443,0,0,0,443,240
1,476,2027-03-28,12,180,33,120,333,0,300,300,33,273
1,477,2027-03-29,9,135,24,0,159,0,0,0,159,432
1,478,2027-03-30,8,120,6,0,126,0,0,0,126,558
1,479,2027-03-31,8,120,15,40,175,0,0,0,175,733
1,480,2027-04-01,11,165,30,0,195,0,6000,6000,-5805,-5072
1,481,2027-04-02,24,360,69,240,669,0,0,0,669,-4403
1,482,2027-04-03,21,315,51,160,526,0,0,0,526,-3877
1,483,2027-04-04,17,255,63,20,338,0,300,300,38,-3839
1,484,2027-04-05,12,180,27,200,407,0,0,0,407,-3432
1,485,2027-04-06,8,120,27,40,187,0,0,0,187,-3245
1,486,2027-04-07,14,210,36,60,306,0,0,0,306,-2939
1,487,2027-04-08,7,105,18,40,163,0,0,0,163,-2776
1,488,2027-04-09,16,240,42,80,362,0,0,0,362,-2414
1,489,2027-04-10,11,165,33,20,218,0,0,0,218,-2196
1,490,2027-04-11,14,210,51,20,281,0,300,300,-19,-2215
1,491,2027-04-12,4,60,9,20,89,0,0,0,89,-2126
1,492,2027-04-13,3,45,3,0,48,0,0,0,48,-2078
1,493,2027-04-14,19,285,51,40,376,0,0,0,376,-1702
1,494,2027-04-15,3,45,9,40,94,0,0,0,94,-1608
1,495,2027-04-16,6,90,24,20,134,0,0,0,134,-1474
1,496,2027-04-17,13,195,51,100,346,0,0,0,346,-1128
1,497,2027-04-18,5,75,24,40,139,0,300,300,-161,-1289
1,498,2027-04-19,7,105,21,40,166,0,0,0,166,-1123
1,499,2027-04-20,13,195,39,80,314,0,0,0,314,-809
1,500,2027-04-21,12,180,24,40,244,0,0,0,244,-565
1,501,2027-04-22,6,90,6,40,136,0,0,0,136,-429
1,502,2027-04-23,21,315,66,100,481,0,0,0,481,52
1,503,2027-04-24,13,195,42,80,317,0,0,0,317,369
1,504,2027-04-25,16,240,42,160,442,0,300,300,142,511
1,505,2027-04-26,10,150,24,120,294,0,0,0,294,805
1,506,2027-04-27,8,120,6,0,126,0,0,0,126,931
1,507,2027-04-28,20,300,42,100,442,0,0,0,442,1373
1,508,2027-04-29,8,120,30,20,170,0,0,0,170,1543
1,509,2027-04-30,14,210,36,60,306,0,0,0,306,1849
1,510,2027-05-01,18,270,51,140,461,0,6000,6000,-5539,-3690
1,511,2027-05-02,10,150,36,80,266,0,300,300,-34,-3724
1,512,2027-05-03,6,90,15,40,145,0,0,0,145,-3579
1,513,2027-05-04,13,195,42,120,357,0,0,0,357,-3222
1,514,2027-05-05,15,225,45,200,470,0,0,0,470,-2752
1,515,2027-05-06,19,285,54,180,519,0,0,0,519,-2233
1,516,2027-05-07,14,210,33,20,263,0,0,0,263,-1970
1,517,2027-05-08,17,255,36,120,411,0,0,0,411,-1559
1,518,2027-05-09,12,180,30,120,330,0,300,300,30,-1529
1,519,2027-05-10,9,135,18,80,233,0,0,0,233,-1296
1,520,2027-05-11,6,90,18,60,168,0,0,0,168,-1128
1,521,2027-05-12,10,150,24,180,354,0,0,0,354,-774
1,522,2027-05-13,2,30,0,0,30,0,0,0,30,-744
1,523,2027-05-14,11,165,27,20,212,0,0,0,212,-532
1,524,2027-05-15,18,270,72,280,622,0,0,0,622,90
1,525,2027-05-16,11,165,42,220,427,0,300,300,127,217
1,526,2027-05-17,14,210,45,20,275,0,0,0,275,492
1,527,2027-05-18,11,165,21,60,246,0,0,0,246,738
1,528,2027-05-19,15,225,57,80,362,0,0,0,362,1100
1,529,2027-05-20,15,225,42,240,507,0,0,0,507,1607
1,530,2027-05-21,16,240,66,60,366,0,0,0,366,1973
1,531,2027-05-22,13,195,45,80,320,0,0,0,320,2293
1,532,2027-05-23,6,90,27,40,157,0,300,300,-143,2150
1,533,2027-05-24,11,165,33,80,278,0,0,0,278,2428
1,534,2027-05-25,6,90,15,20,125,0,0,0,125,2553
1,535,2027-05-26,3,45,9,40,94,0,0,0,94,2647
1,536,2027-05-27,12,180,18,120,318,0,0,0,318,2965
1,537,2027-05-28,17,255,36,160,451,0,0,0,451,3416
1,538,2027-05-29,16,240,39,120,399,0,0,0,399,3815
1,539,2027-05-30,17,255,33,120,408,0,300,300,108,3923
1,540,2027-05-31,3,45,15,40,100,0,0,0,100,4023
1,541,2027-06-01,2,30,6,0,36,0,6000,6000,-5964,-1941
1,542,2027-06-02,12,180,24,140,344,0,0,0,344,-1597
1,543,2027-06-03,20,300,54,140,494,0,0,0,494,-1103
1,544,2027-06-04,1,15,3,0,18,0,0,0,18,-1085
1,545,2027-06-05,16,240,51,220,511,0,0,0,511,-574
1,546,2027-06-06,9,135,24,20,179,0,300,300,-121,-695
1,547,2027-06-07,2,30,3,0,33,0,0,0,33,-662
1,548,2027-06-08,10,150,18,20,188,0,0,0,188,-474
1,549,2027-06-09,12,180,39,220,439,0,0,0,439,-35
1,550,2027-06-10,12,180,33,0,213,0,0,0,213,178
1,551,2027-06-11,8,120,18,40,178,0,0,0,178,356
1,552,2027-06-12,16,240,72,160,472,0,0,0,472,828
1,553,2027-06-13,8,120,21,0,141,0,300,300,-159,669
1,554,2027-06-14,14,210,39,140,389,0,0,0,389,1058
1,555,2027-06-15,14,210,33,60,303,0,0,0,303,1361
1,556,2027-06-16,13,195,36,120,351,0,0,0,351,1712
1,557,2027-06-17,21,315,66,220,601,0,0,0,601,2313
1,558,2027-06-18,15,225,39,100,364,0,0,0,364,2677
1,559,2027-06-19,13,195,48,20,263,0,0,0,263,2940
1,560,2027-06-20,8,120,24,20,164,0,300,300,-136,2804
1,561,2027-06-21,8,120,21,20,161,0,0,0,161,2965
1,562,2027-06-22,6,90,30,40,160,0,0,0,160,3125
1,563,2027-06-23,2,30,9,20,59,0,0,0,59,3184
1,564,2027-06-24,8,120,39,60,219,0,0,0,219,3403
1,565,2027-06-25,13,195,42,20,257,0,0,0,257,3660
1,566,2027-06-26,15,225,45,100,370,0,0,0,370,4030
1,567,2027-06-27,13,195,36,40,271,0,300,300,-29,4001
1,568,2027-06-28,12,180,24,60,264,0,0,0,264,4265
1,569,2027-06-29,7,105,18,0,123,0,0,0,123,4388
1,570,2027-06-30,8,120,27,100,247,0,0,0,247,4635
1,571,2027-07-01,13,195,48,160,403,0,6000,6000,-5597,-962
1,572,2027-07-02,16,240,57,0,297,0,0,0,297,-665
1,573,2027-07-03,17,255,42,20,317,0,0,0,317,-348
1,574,2027-07-04,17,255,45,40,340,0,300,300,40,-308
1,575,2027-07-05,14,210,42,120,372,0,0,0,372,64
1,576,2027-07-06,11,165,27,20,212,0,0,0,212,276
1,577,2027-07-07,11,165,36,40,241,0,0,0,241,517
1,578,2027-07-08,11,165,21,100,286,0,0,0,286,803
1,579,2027-07-09,8,120,33,40,193,0,0,0,193,996
1,580,2027-07-10,15,225,60,0,285,0,0,0,285,1281
1,581,2027-07-11,15,225,36,80,341,0,300,300,41,1322
1,582,2027-07-12,15,225,51,160,436,0,0,0,436,1758
1,583,2027-07-13,6,90,15,40,145,0,0,0,145,1903
1,584,2027-07-14,12,180,30,80,290,0,0,0,290,2193
1,585,2027-07-15,14,210,33,40,283,0,0,0,283,2476
1,586,2027-07-16,12,180,36,60,276,0,0,0,276,2752
1,587,2027-07-17,16,240,39,120,399,0,0,0,399,3151
1,588,2027-07-18,10,150,30,0,180,0,300,300,-120,3031
1,589,2027-07-19,16,240,45,180,465,0,0,0,465,3496
1,590,2027-07-20,6,90,9,60,159,0,0,0,159,3655
1,591,2027-07-21,14,210,45,60,315,0,0,0,315,3970
1,592,2027-07-22,2,30,3,0,33,0,0,0,33,4003
1,593,2027-07-23,25,375,51,240,666,0,0,0,666,4669
1,594,2027-07-24,16,240,60,120,420,0,0,0,420,5089
1,595,2027-07-25,14,210,45,100,355,0,300,300,55,5144
1,596,2027-07-26,4,60,9,0,69,0,0,0,69,5213
1,597,2027-07-27,2,30,15,0,45,0,0,0,45,5258
1,598,2027-07-28,15,225,48,40,313,0,0,0,313,5571
1,599,2027-07-29,20,300,78,140,518,0,0,0,518,6089
1,600,2027-07-30,14,210,27,60,297,0,0,0,297,6386
1,601,2027-07-31,16,240,57,40,337,0,0,0,337,6723
1,602,2027-08-01,14,210,42,180,432,0,6300,6300,-5868,855
1,603,2027-08-02,10,150,24,120,294,0,0,0,294,1149
1,604,2027-08-03,4,60,21,0,81,0,0,0,81,1230
1,605,2027-08-04,12,180,39,100,319,0,0,0,319,1549
1,606,2027-08-05,8,120,24,80,224,0,0,0,224,1773
1,607,2027-08-06,19,285,54,220,559,0,0,0,559,2332
1,608,2027-08-07,23,345,48,100,493,0,0,0,493,2825
1,609,2027-08-08,12,180,24,100,304,0,300,300,4,2829
1,610,2027-08-09,8,120,18,80,218,0,0,0,218,3047
1,611,2027-08-10,15,225,48,140,413,0,0,0,413,3460
1,612,2027-08-11,11,165,36,40,241,0,0,0,241,3701
1,613,2027-08-12,23,345,63,80,488,0,0,0,488,4189
1,614,2027-08-13,11,165,42,160,367,0,0,0,367,4556
1,615,2027-08-14,18,270,60,60,390,0,0,0,390,4946
1,616,2027-08-15,10,150,30,0,180,0,300,300,-120,4826
1,617,2027-08-16,14,210,39,280,529,0,0,0,529,5355
1,618,2027-08-17,7,105,33,60,198,0,0,0,198,5553
1,619,2027-08-18,16,240,57,80,377,0,0,0,377,5930
1,620,2027-08-19,12,180,33,60,273,0,0,0,273,6203
1,621,2027-08-20,20,300,63,40,403,0,0,0,403,6606
1,622,2027-08-21,17,255,42,100,397,0,0,0,397,7003
1,623,2027-08-22,12,180,27,100,307,0,300,300,7,7010
1,624,2027-08-23,15,225,57,100,382,0,0,0,382,7392
1,625,2027-08-24,13,195,39,40,274,0,0,0,274,7666
1,626,2027-08-25,12,180,33,20,233,0,0,0,233,7899
1,627,2027-08-26,15,225,69,180,474,0,0,0,474,8373
1,628,2027-08-27,14,210,60,40,310,0,0,0,310,8683
1,629,2027-08-28,23,345,66,100,511,0,0,0,511,9194
1,630,2027-08-29,19,285,54,120,459,0,300,300,159,9353
1,631,2027-08-30,5,75,12,20,107,0,0,0,107,9460
1,632,2027-08-31,10,150,30,120,300,0,0,0,300,9760
1,633,2027-09-01,8,120,21,40,181,0,6000,6000,-5819,3941
1,634,2027-09-02,7,105,24,80,209,0,0,0,209,4150
1,635,2027-09-03,13,195,42,60,297,0,0,0,297,4447
1,636,2027-09-04,9,135,3,220,358,0,0,0,358,4805
1,637,2027-09-05,7,105,21,40,166,0,300,300,-134,4671
1,638,2027-09-06,5,75,15,80,170,0,0,0,170,4841
1,639,2027-09-07,7,105,36,80,221,0,0,0,221,5062
1,640,2027-09-08,10,150,30,220,400,0,0,0,400,5462
1,641,2027-09-09,3,45,15,20,80,0,0,0,80,5542
1,642,2027-09-10,13,195,36,60,291,0,0,0,291,5833
1,643,2027-09-11,11,165,48,0,213,0,0,0,213,6046
1,644,2027-09-12,12,180,36,60,276,0,300,300,-24,6022
1,645,2027-09-13,0,0,0,0,0,0,0,0,0,6022
1,646,2027-09-14,8,120,15,40,175,0,0,0,175,6197
1,647,2027-09-15,0,0,0,0,0,0,0,0,0,6197
1,648,2027-09-16,6,90,12,60,162,0,0,0,162,6359
1,649,2027-09-17,22,330,72,20,422,0,0,0,422,6781
1,650,2027-09-18,18,270,54,140,464,0,0,0,464,7245
1,651,2027-09-19,5,75,18,20,113,0,300,300,-187,7058
1,652,2027-09-20,6,90,6,100,196,0,0,0,196,7254
1,653,2027-09-21,6,90,15,40,145,0,0,0,145,7399
1,654,2027-09-22,7,105,12,20,137,0,0,0,137,7536
1,655,2027-09-23,14,210,48,140,398,0,0,0,398,7934
1,656,2027-09-24,19,285,57,160,502,0,0,0,502,8436
1,657,2027-09-25,13,195,27,60,282,0,0,0,282,8718
1,658,2027-09-26,0,0,0,0,0,0,300,300,-300,8418
1,659,2027-09-27,13,195,39,60,294,0,0,0,294,8712
1,660,2027-09-28,7,105,27,0,132,0,0,0,132,8844
1,661,2027-09-29,11,165,48,80,293,0,0,0,293,9137
1,662,2027-09-30,12,180,27,40,247,0,0,0,247,9384
1,663,2027-10-01,21,315,63,40,418,0,6000,6000,-5582,3802
1,664,2027-10-02,17,255,54,80,389,0,0,0,389,4191
1,665,2027-10-03,4,60,21,0,81,0,300,300,-219,3972
1,666,2027-10-04,18,270,54,140,464,0,0,0,464,4436
1,667,2027-10-05,10,150,12,100,262,0,0,0,262,4698
1,668,2027-10-06,10,150,30,20,200,0,0,0,200,4898
1,669,2027-10-07,15,225,30,60,315,0,0,0,315,5213
1,670,2027-10-08,8,120,33,20,173,0,0,0,173,5386
1,671,2027-10-09,14,210,48,180,438,0,0,0,438,5824
1,672,2027-10-10,12,180,24,20,224,0,300,300,-76,5748
1,673,2027-10-11,15,225,48,120,393,0,0,0,393,6141
1,674,2027-10-12,14,210,21,40,271,0,0,0,271,6412
1,675,2027-10-13,13,195,39,160,394,0,0,0,394,6806
1,676,2027-10-14,7,105,18,80,203,0,0,0,203,7009
1,677,2027-10-15,7,105,21,140,266,0,0,0,266,7275
1,678,2027-10-16,22,330,66,40,436,0,0,0,436,7711
1,679,2027-10-17,9,135,39,20,194,0,300,300,-106,7605
1,680,2027-10-18,9,135,36,0,171,0,0,0,171,7776
1,681,2027-10-19,14,210,39,200,449,0,0,0,449,8225
1,682,2027-10-20,6,90,18,0,108,0,0,0,108,8333
1,683,2027-10-21,5,75,9,40,124,0,0,0,124,8457
1,684,2027-10-22,15,225,42,140,407,0,0,0,407,8864
1,685,2027-10-23,13,195,27,40,262,0,0,0,262,9126
1,686,2027-10-24,16,240,48,100,388,0,300,300,88,9214
1,687,2027-10-25,9,135,24,40,199,0,0,0,199,9413
1,688,2027-10-26,6,90,12,0,102,0,0,0,102,9515
1,689,2027-10-27,15,225,33,80,338,0,0,0,338,9853
1,690,2027-10-28,9,135,36,20,191,0,0,0,191,10044
1,691,2027-10-29,10,150,24,40,214,0,0,0,214,10258
1,692,2027-10-30,16,240,36,60,336,0,0,0,336,10594
1,693,2027-10-31,15,225,39,60,324,0,300,300,24,10618
1,694,2027-11-01,11,165,36,60,261,0,6000,6000,-5739,4879
1,695,2027-11-02,18,270,69,80,419,0,0,0,419,5298
1,696,2027-11-03,11,165,27,40,232,0,0,0,232,5530
1,697,2027-11-04,11,165,30,80,275,0,0,0,275,5805
1,698,2027-11-05,12,180,33,0,213,0,0,0,213,6018
1,699,2027-11-06,14,210,48,100,358,0,0,0,358,6376
1,700,2027-11-07,8,120,24,0,144,0,300,300,-156,6220
1,701,2027-11-08,13,195,30,40,265,0,0,0,265,6485
1,702,2027-11-09,2,30,3,0,33,0,0,0,33,6518
1,703,2027-11-10,10,150,21,0,171,0,0,0,171,6689
1,704,2027-11-11,11,165,33,40,238,0,0,0,238,6927
1,705,2027-11-12,21,315,54,80,449,0,0,0,449,7376
1,706,2027-11-13,15,225,30,80,335,0,0,0,335,7711
1,707,2027-11-14,12,180,51,120,351,0,300,300,51,7762
1,708,2027-11-15,12,180,33,20,233,0,0,0,233,7995
1,709,2027-11-16,7,105,15,100,220,0,0,0,220,8215
1,710,2027-11-17,14,210,33,0,243,0,0,0,243,8458
1,711,2027-11-18,12,180,36,0,216,0,0,0,216,8674
1,712,2027-11-19,9,135,30,40,205,0,0,0,205,8879
1,713,2027-11-20,18,270,57,140,467,0,0,0,467,9346
1,714,2027-11-21,6,90,15,80,185,0,300,300,-115,9231
1,715,2027-11-22,8,120,15,100,235,0,0,0,235,9466
1,716,2027-11-23,6,90,18,60,168,0,0,0,168,9634
1,717,2027-11-24,5,75,15,80,170,0,0,0,170,9804
1,718,2027-11-25,14,210,39,80,329,0,0,0,329,10133
1,719,2027-11-26,16,240,45,60,345,0,0,0,345,10478
1,720,2027-11-27,18,270,45,40,355,0,0,0,355,10833
1,721,2027-11-28,10,150,45,40,235,0,300,300,-65,10768
1,722,2027-11-29,4,60,6,0,66,0,0,0,66,10834
1,723,2027-11-30,8,120,12,0,132,0,0,0,132,10966
1,724,2027-12-01,9,135,18,40,193,0,6000,6000,-5807,5159
1,725,2027-12-02,12,180,18,80,278,0,0,0,278,5437
1,726,2027-12-03,11,165,54,40,259,0,0,0,259,5696
1,727,2027-12-04,9,135,27,80,242,0,0,0,242,5938
1,728,2027-12-05,13,195,30,120,345,0,300,300,45,5983
1,729,2027-12-06,8,120,36,60,216,0,0,0,216,6199
1,730,2027-12-07,15,225,39,40,304,0,0,0,304,6503
1,731,2027-12-08,10,150,39,140,329,0,0,0,329,6832
1,732,2027-12-09,13,195,33,60,288,0,0,0,288,7120
1,733,2027-12-10,13,195,36,120,351,0,0,0,351,7471
1,734,2027-12-11,12,180,45,20,245,0,0,0,245,7716
1,735,2027-12-12,5,75,21,20,116,0,300,300,-184,7532
1,736,2027-12-13,6,90,36,20,146,0,0,0,146,7678
1,737,2027-12-14,10,150,36,180,366,0,0,0,366,8044
1,738,2027-12-15,10,150,21,80,251,0,0,0,251,8295
1,739,2027-12-16,8,120,24,40,184,0,0,0,184,8479
1,740,2027-12-17,12,180,48,40,268,0,0,0,268,8747
1,741,2027-12-18,14,210,36,140,386,0,0,0,386,9133
1,742,2027-12-19,10,150,18,60,228,0,300,300,-72,9061
1,743,2027-12-20,14,210,48,20,278,0,0,0,278,9339
1,744,2027-12-21,21,315,57,120,492,0,0,0,492,9831
1,745,2027-12-22,19,285,69,140,494,0,0,0,494,10325
1,746,2027-12-23,19,285,87,120,492,0,0,0,492,10817
1,747,2027-12-24,18,270,63,120,453,0,0,0,453,11270
1,748,2027-12-25,23,345,48,200,593,0,0,0,593,11863
1,749,2027-12-26,22,330,78,200,608,0,300,300,308,12171
1,750,2027-12-27,21,315,30,160,505,0,0,0,505,12676
1,751,2027-12-28,17,255,30,40,325,0,0,0,325,13001
1,752,2027-12-29,20,300,60,140,500,0,0,0,500,13501
1,753,2027-12-30,24,360,66,80,506,0,0,0,506,14007
1,754,2027-12-31,25,375,69,160,604,0,0,0,604,14611
1,755,2028-01-01,12,180,33,100,313,0,13000,13000,-12687,1924
1,756,2028-01-02,7,105,12,20,137,0,300,300,-163,1761
1,757,2028-01-03,1,15,6,0,21,0,0,0,21,1782
1,758,2028-01-04,7,105,33,80,218,0,0,0,218,2000
1,759,2028-01-05,9,135,30,120,285,0,0,0,285,2285
1,760,2028-01-06,6,90,15,40,145,0,0,0,145,2430
1,761,2028-01-07,10,150,15,40,205,0,0,0,205,2635
1,762,2028-01-08,15,225,54,100,379,0,0,0,379,3014
1,763,2028-01-09,10,150,24,40,214,0,300,300,-86,2928
1,764,2028-01-10,10,150,33,60,243,0,0,0,243,3171
1,765,2028-01-11,7,105,9,100,214,0,0,0,214,3385
1,766,2028-01-12,6,90,18,40,148,0,0,0,148,3533
1,767,2028-01-13,10,150,27,40,217,0,0,0,217,3750
1,768,2028-01-14,17,255,45,220,520,0,0,0,520,4270
1,769,2028-01-15,15,225,42,40,307,0,0,0,307,4577
1,770,2028-01-16,17,255,39,60,354,0,300,300,54,4631
1,771,2028-01-17,11,165,30,100,295,0,0,0,295,4926
1,772,2028-01-18,9,135,30,60,225,0,0,0,225,5151
1,773,2028-01-19,9,135,21,60,216,0,0,0,216,5367
1,774,2028-01-20,10,150,33,140,323,0,0,0,323,5690
1,775,2028-01-21,13,195,36,0,231,0,0,0,231,5921
1,776,2028-01-22,11,165,33,20,218,0,0,0,218,6139
1,777,2028-01-23,15,225,60,60,345,0,300,300,45,6184
1,778,2028-01-24,5,75,15,0,90,0,0,0,90,6274
1,779,2028-01-25,12,180,36,100,316,0,0,0,316,6590
1,780,2028-01-26,11,165,33,80,278,0,0,0,278,6868
1,781,2028-01-27,12,180,36,120,336,0,0,0,336,7204
1,782,2028-01-28,12,180,33,60,273,0,0,0,273,7477
1,783,2028-01-29,13,195,33,60,288,0,0,0,288,7765
1,784,2028-01-30,11,165,33,40,238,0,300,300,-62,7703
1,785,2028-01-31,4,60,3,40,103,0,0,0,103,7806
1,786,2028-02-01,7,105,12,100,217,0,6000,6000,-5783,2023
1,787,2028-02-02,8,120,24,20,164,0,0,0,164,2187
1,788,2028-02-03,11,165,60,60,285,0,0,0,285,2472
1,789,2028-02-04,9,135,27,0,162,0,0,0,162,2634
1,790,2028-02-05,14,210,27,220,457,0,0,0,457,3091
1,791,2028-02-06,12,180,57,100,337,0,300,300,37,3128
1,792,2028-02-07,3,45,3,20,68,0,0,0,68,3196
1,793,2028-02-08,24,360,75,80,515,0,0,0,515,3711
1,794,2028-02-09,17,255,39,200,494,0,0,0,494,4205
1,795,2028-02-10,26,390,72,120,582,0,0,0,582,4787
1,796,2028-02-11,30,450,99,140,689,0,0,0,689,5476
1,797,2028-02-12,41,615,102,320,1037,0,0,0,1037,6513
1,798,2028-02-13,25,375,78,140,593,0,300,300,293,6806
1,799,2028-02-14,19,285,48,100,433,0,0,0,433,7239
1,800,2028-02-15,6,90,9,40,139,0,0,0,139,7378
1,801,2028-02-16,14,210,54,0,264,0,0,0,264,7642
1,802,2028-02-17,9,135,9,0,144,0,0,0,144,7786
1,803,2028-02-18,5,75,15,120,210,0,0,0,210,7996
1,804,2028-02-19,22,330,63,40,433,0,0,0,433,8429
1,805,2028-02-20,13,195,42,120,357,0,300,300,57,8486
1,806,2028-02-21,8,120,12,20,152,0,0,0,152,8638
1,807,2028-02-22,13,195,30,80,305,0,0,0,305,8943
1,808,2028-02-23,12,180,27,60,267,0,0,0,267,9210
1,809,2028-02-24,5,75,18,20,113,0,0,0,113,9323
1,810,2028-02-25,8,120,18,80,218,0,0,0,218,9541
1,811,2028-02-26,14,210,39,80,329,0,0,0,329,9870
1,812,2028-02-27,10,150,27,0,177,0,300,300,-123,9747
1,813,2028-02-28,15,225,36,60,321,0,0,0,321,10068
1,814,2028-02-29,5,75,18,20,113,0,0,0,113,10181
1,815,2028-03-01,4,60,18,0,78,0,6000,6000,-5922,4259
1,816,2028-03-02,10,150,33,160,343,0,0,0,343,4602
1,817,2028-03-03,19,285,90,120,495,0,0,0,495,5097
1,818,2028-03-04,17,255,57,60,372,0,0,0,372,5469
1,819,2028-03-05,9,135,36,80,251,0,300,300,-49,5420
1,820,2028-03-06,6,90,30,20,140,0,0,0,140,5560
1,821,2028-03-07,4,60,15,0,75,0,0,0,75,5635
1,822,2028-03-08,16,240,54,100,394,0,0,0,394,6029
1,823,2028-03-09,13,195,39,100,334,0,0,0,334,6363
1,824,2028-03-10,11,165,27,100,292,0,0,0,292,6655
1,825,2028-03-11,10,150,39,60,249,0,0,0,249,6904
1,826,2028-03-12,8,120,30,40,190,0,300,300,-110,6794
1,827,2028-03-13,11,165,21,40,226,0,0,0,226,7020
1,828,2028-03-14,12,180,60,80,320,0,0,0,320,7340
1,829,2028-03-15,7,105,18,40,163,0,0,0,163,7503
1,830,2028-03-16,4,60,15,40,115,0,0,0,115,7618
1,831,2028-03-17,11,165,33,120,318,0,0,0,318,7936
1,832,2028-03-18,14,210,36,100,346,0,0,0,346,8282
1,833,2028-03-19,12,180,39,100,319,0,300,300,19,8301
1,834,2028-03-20,7,105,21,0,126,0,0,0,126,8427
1,835,2028-03-21,14,210,36,120,366,0,0,0,366,8793
1,836,2028-03-22,13,195,42,20,257,0,0,0,257,9050
1,837,2028-03-23,16,240,36,180,456,0,0,0,456,9506
1,838,2028-03-24,11,165,36,100,301,0,0,0,301,9807
1,839,2028-03-25,18,270,48,60,378,0,0,0,378,10185
1,840,2028-03-26,11,165,15,20,200,0,300,300,-100,10085
1,841,2028-03-27,10,150,24,100,274,0,0,0,274,10359
1,842,2028-03-28,8,120,12,80,212,0,0,0,212,10571
1,843,2028-03-29,12,180,27,60,267,0,0,0,267,10838
1,844,2028-03-30,16,240,48,100,388,0,0,0,388,11226
1,845,2028-03-31,10,150,24,0,174,0,0,0,174,11400
1,846,2028-04-01,25,375,93,240,708,0,6000,6000,-5292,6108
1,847,2028-04-02,16,240,48,180,468,0,300,300,168,6276
